Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
6,2,2,1,0,2,6,2,0,1,53,0,8,2,2,12693,14,400,1,4,3,2,7,6,0,0,0,3,0,0,1996,2,No
5,2,4,5,1,2,5,3,0,1,26,0,2,0,1,12694,5,400,2,4,3,1,6,4,0,0,0,2,0,0,1996,2,No
4,3,1,5,0,1,4,3,1,0,26,0,0,2,1,12695,2,400,3,4,3,2,5,4,0,0,0,1,0,0,1996,0,No
4,2,0,4,0,1,4,2,0,1,33,0,0,2,2,12696,6,400,2,4,3,2,6,4,0,0,0,3,0,0,1996,0,No
4,1,1,1,0,3,4,1,1,1,32,1,0,2,1,12697,16,400,4,4,3,2,5,4,0,0,0,0,0,0,1996,0,No
4,1,1,5,0,2,4,2,0,1,38,0,2,0,1,12698,5,400,1,4,3,0,6,5,0,0,0,0,0,0,1996,2,No
3,5,5,0,0,2,4,1,0,1,47,0,7,2,5,12699,7,400,3,4,3,0,7,6,0,0,0,0,0,0,1996,1,No
3,4,0,3,0,5,4,1,0,0,29,0,1,0,1,12700,15,500,3,4,3,0,5,4,0,0,0,0,3,0,1996,1,No
3,3,2,5,1,3,3,3,0,0,35,0,1,0,2,12701,11,400,1,4,3,1,6,4,0,0,0,2,0,0,1996,1,No
3,3,2,3,0,4,3,5,0,0,62,1,0,2,1,12702,15,400,4,4,3,1,7,7,0,0,0,2,0,0,1996,0,No
3,3,5,1,0,3,4,1,0,0,29,0,0,2,1,12703,14,400,2,4,3,2,6,4,0,0,0,1,0,0,1996,0,No
3,3,4,0,1,3,3,3,0,1,49,0,2,0,1,12704,12,400,4,4,3,0,7,6,0,0,0,0,0,0,1996,2,No
3,1,3,1,0,4,3,2,0,1,38,0,2,0,0,12705,8,400,1,4,3,2,7,5,0,0,0,0,0,0,1996,2,No
2,3,4,0,0,4,2,3,0,0,0,0,0,2,5,12706,11,400,3,4,3,2,0,0,0,0,0,0,4,1,1996,0,No
2,3,5,1,0,1,2,4,0,1,53,0,0,2,1,12707,2,400,2,4,3,0,7,6,0,0,0,1,0,0,1996,0,No
1,1,4,0,0,5,1,1,0,1,65,0,1,0,1,12708,5,400,2,4,3,3,7,7,0,0,0,3,0,0,1996,1,No
1,1,3,3,0,5,1,1,0,1,42,0,0,2,5,12709,13,400,4,4,3,1,6,5,0,0,0,1,0,0,1996,0,No
0,4,2,5,0,1,0,5,0,0,35,0,0,2,2,12710,11,400,1,4,3,1,5,4,0,0,0,0,0,0,1996,0,No
10,2,6,0,0,1,10,3,0,0,24,0,0,2,1,12711,14,400,4,4,3,3,4,3,0,0,0,2,0,2,1996,0,No
8,1,3,1,0,4,8,2,0,1,57,1,1,0,2,12712,14,400,2,4,3,0,6,7,0,0,0,1,0,0,1996,1,No
6,3,1,1,0,5,6,4,0,0,30,1,0,2,2,12713,7,400,1,4,3,2,5,4,0,0,0,0,0,0,1996,0,No
8,4,5,1,0,1,8,4,0,1,59,0,2,0,0,12714,9,400,3,4,3,0,7,7,0,0,0,0,0,0,1996,2,No
9,3,6,0,0,2,9,3,1,0,31,0,1,0,1,12715,3,400,3,4,3,2,4,4,0,0,0,3,0,0,1996,1,No
6,5,1,0,0,4,7,1,0,1,46,0,0,2,2,12716,10,400,3,4,3,3,7,6,0,0,0,3,0,0,1996,0,No
4,3,1,0,0,1,4,3,0,1,41,0,1,0,5,12717,2,400,2,4,3,2,6,5,0,0,0,2,0,0,1996,1,No
3,2,2,4,0,6,4,4,0,1,29,0,0,2,1,12718,10,400,2,4,3,2,6,4,0,0,0,2,0,0,1996,0,No
2,4,2,1,0,2,2,4,0,0,29,1,1,0,1,12719,7,400,4,4,3,0,5,4,0,0,0,1,0,0,1996,1,No
2,3,0,1,0,1,2,3,0,1,46,0,1,0,3,12720,1,400,3,4,3,1,7,6,0,0,0,3,0,0,1996,1,No
9,3,3,11,1,2,9,4,0,1,31,1,1,0,4,12721,10,400,2,4,3,2,6,4,0,0,0,3,0,0,1996,1,No
7,4,2,0,0,2,7,4,0,1,53,0,1,0,2,12722,7,400,4,4,3,2,6,6,0,0,0,0,0,0,1996,1,No
7,3,2,1,1,3,7,3,0,1,35,1,1,0,5,12723,6,400,1,4,3,2,6,4,0,0,0,0,0,0,1996,1,No
5,1,5,5,0,1,5,1,0,0,35,0,1,0,1,12724,3,400,3,4,3,2,6,4,0,0,0,3,0,0,1996,1,Yes
5,1,6,4,0,5,5,2,1,1,35,0,2,0,1,12725,10,400,2,4,3,2,5,4,0,0,0,3,0,0,1996,2,Yes
5,3,5,1,0,5,6,1,0,1,30,0,2,0,2,12726,6,400,2,4,3,2,4,4,0,0,0,1,0,0,1996,2,No
0,1,0,4,1,1,0,2,0,1,41,0,1,0,2,12727,2,400,4,4,3,0,5,5,0,0,0,0,4,1,1996,1,No
10,4,2,5,0,2,10,4,0,1,56,0,1,0,1,12728,6,400,3,4,3,0,7,7,0,0,0,3,0,0,1996,1,No
9,3,2,6,0,2,9,3,0,1,30,0,2,0,2,12729,15,400,3,4,3,0,5,4,0,0,0,0,0,0,1996,2,No
0,2,2,1,0,4,0,3,0,1,36,1,1,0,1,12730,9,400,1,4,3,2,7,5,0,0,0,1,0,0,1996,1,No
7,1,6,1,0,4,7,4,0,1,53,1,1,0,1,12731,14,400,2,4,3,2,7,6,0,0,0,1,0,0,1996,1,No
7,2,0,5,1,1,7,2,0,1,55,0,1,0,1,12732,3,400,3,4,3,1,7,6,0,0,0,3,0,0,1996,1,No
10,3,2,0,0,3,10,3,0,1,58,0,1,0,2,12733,9,400,4,4,3,3,7,7,0,0,0,1,0,0,1996,1,No
9,1,4,5,0,1,9,2,0,1,48,1,2,0,1,12734,9,400,3,4,3,0,6,6,0,0,0,0,0,0,1996,2,No
7,1,2,0,0,3,7,1,0,1,40,0,1,0,1,12735,13,400,4,4,3,2,6,5,0,0,0,2,0,0,1996,1,No
1,3,5,2,0,4,1,4,0,0,35,1,1,0,5,12736,11,400,2,4,3,3,6,4,0,0,0,0,0,0,1996,1,No
1,4,3,0,0,4,1,4,0,1,41,0,1,0,3,12737,7,400,2,4,3,2,6,5,0,0,0,0,0,0,1996,1,No
2,4,0,3,1,5,3,1,0,1,35,0,1,0,1,12738,10,400,3,4,3,3,5,4,0,0,0,0,0,0,1996,1,No
5,1,6,1,0,3,5,3,1,1,43,1,2,0,0,12739,2,400,4,4,3,0,6,5,0,0,0,0,0,0,1996,2,No
5,1,6,1,0,2,5,1,0,1,43,0,1,0,1,12740,11,400,3,4,3,2,6,5,0,0,0,3,0,0,1996,1,Yes
7,2,4,3,0,2,7,3,0,0,28,1,2,0,1,12741,4,400,4,4,3,3,5,4,0,0,0,3,2,0,1996,2,No
9,2,0,1,0,3,2,3,0,1,45,0,0,2,3,12742,5,700,3,4,3,3,6,5,0,0,0,3,0,0,1996,0,No
9,2,1,1,0,3,9,3,0,0,28,0,0,2,1,12743,11,400,3,4,3,2,5,4,0,0,0,0,0,0,1996,0,No
10,3,5,1,0,1,10,4,0,0,30,0,0,2,2,12744,5,400,2,4,3,0,6,4,0,0,0,3,0,0,1996,0,No
10,3,0,5,0,3,11,2,0,1,43,1,2,0,0,12745,3,400,3,4,3,0,7,5,0,0,0,0,0,0,1996,2,No
1,4,1,1,0,5,2,3,0,1,46,0,0,2,2,12746,13,400,2,4,3,2,6,6,0,0,0,0,0,0,1996,0,No
5,1,6,5,0,3,5,3,1,1,53,0,2,0,1,12747,8,400,3,4,3,1,6,6,0,0,0,0,0,0,1996,2,Yes
5,1,6,5,0,5,5,4,0,1,52,0,1,0,2,12748,2,400,2,4,3,1,7,6,0,0,1,2,0,0,1996,1,Yes
3,3,3,1,0,2,4,4,0,1,29,0,0,2,1,12749,1,400,1,4,3,2,6,4,0,0,0,0,0,0,1996,0,No
7,2,3,11,1,4,7,2,0,0,41,0,0,2,2,12750,3,400,1,4,3,3,6,5,0,0,0,2,0,0,1996,0,No
8,5,4,3,0,0,9,1,1,0,37,0,0,2,1,12751,14,500,4,4,3,2,6,5,0,0,0,2,3,0,1996,0,No
10,4,1,5,0,1,10,4,1,0,30,0,0,2,1,12752,8,400,2,4,3,2,5,4,0,0,0,1,0,2,1996,0,No
10,4,1,5,0,1,10,4,0,0,63,0,0,2,1,12753,1,400,2,4,3,2,7,7,0,0,0,2,0,0,1996,0,No
10,5,2,3,0,3,10,5,1,0,29,0,0,2,2,12754,11,400,3,4,3,1,4,4,0,0,0,0,0,0,1996,0,No
10,4,6,1,0,5,11,1,0,1,53,0,2,0,1,12755,1,400,2,4,3,2,7,6,0,0,0,3,0,0,1996,2,No
10,4,3,4,0,2,11,1,0,1,41,1,2,0,5,12756,14,400,3,4,3,2,5,5,1,0,0,2,0,0,1996,2,No
10,3,1,3,0,1,10,3,1,1,44,0,0,2,2,12757,3,400,3,4,3,0,6,5,0,0,0,0,0,0,1996,0,No
9,3,2,5,0,2,9,3,0,0,31,0,1,0,2,12758,6,400,3,4,3,0,6,4,0,0,0,0,0,0,1996,1,No
8,1,5,12,0,5,8,1,0,1,54,0,1,0,2,12759,2,400,2,4,3,2,7,6,0,0,0,1,0,0,1996,1,No
7,2,2,3,0,5,7,3,0,1,30,1,1,0,1,12760,5,400,2,4,3,2,5,4,0,0,0,3,0,0,1996,1,No
7,2,1,5,0,2,7,2,0,1,41,0,0,2,1,12761,8,400,4,4,3,3,5,5,0,0,0,0,0,0,1996,0,No
2,4,3,5,0,3,2,4,0,0,24,0,1,0,5,12762,10,400,1,4,3,1,4,3,0,0,0,2,0,0,1996,1,No
1,4,1,0,0,4,2,1,0,1,45,0,0,2,1,12763,8,400,2,4,3,2,6,5,0,0,0,2,0,0,1996,0,No
5,1,0,5,0,1,5,1,0,0,34,1,2,0,1,12764,6,400,2,4,3,0,6,4,0,0,0,2,0,0,1996,2,No
11,1,5,3,0,5,11,1,1,0,29,0,0,2,1,12765,10,400,4,4,3,3,3,4,0,0,0,0,0,0,1996,0,No
10,4,1,6,0,4,10,4,0,0,33,0,0,2,2,12766,8,400,1,4,3,2,6,4,0,0,0,2,0,0,1996,0,No
10,3,6,3,0,2,10,4,0,1,27,0,0,2,2,12767,14,400,3,4,3,1,6,4,0,0,0,0,0,0,1996,0,No
10,3,4,5,0,5,10,3,0,1,37,1,1,0,2,12768,4,400,4,4,3,2,6,5,0,0,0,1,0,0,1996,1,No
10,3,3,5,0,1,10,4,0,1,44,0,0,2,2,12769,2,400,3,4,3,2,7,5,0,0,0,0,4,1,1996,0,No
10,3,1,5,0,2,10,3,0,1,28,0,2,0,1,12770,1,400,2,4,3,1,6,4,0,0,0,0,0,0,1996,2,No
9,2,1,3,0,4,9,2,0,1,45,1,2,0,1,12771,11,400,3,4,3,0,6,5,0,0,0,1,0,0,1996,2,No
7,2,4,5,1,2,7,3,0,1,71,0,2,0,0,12772,11,400,3,4,3,1,7,8,0,0,0,2,0,0,1996,2,No
7,1,5,3,0,5,7,3,0,0,30,0,2,0,1,12773,6,400,2,4,3,2,5,4,0,0,0,2,0,0,1996,2,No
6,4,5,3,1,3,6,4,0,1,54,0,0,2,1,12774,10,400,2,4,3,2,7,6,0,0,0,1,0,0,1996,0,No
6,4,4,4,0,1,7,1,1,0,33,0,1,0,1,12775,8,400,2,4,3,2,6,4,0,0,0,1,0,0,1996,1,No
6,3,1,5,1,3,6,4,0,1,35,0,1,0,2,12776,14,400,3,4,3,1,6,4,0,0,0,3,0,0,1996,1,No
3,2,3,0,0,5,3,4,0,1,65,0,1,0,1,12777,7,400,2,4,3,0,6,7,0,0,0,0,0,0,1996,1,No
2,4,5,2,0,5,3,1,0,2,63,0,2,0,2,12778,13,400,1,4,3,3,6,7,0,0,0,3,0,0,1996,2,No
2,4,1,1,0,3,2,4,0,1,33,1,1,0,2,12779,12,400,3,4,3,1,5,4,0,0,0,0,0,0,1996,1,No
1,4,5,11,0,4,2,1,0,1,50,1,2,0,4,12780,14,400,2,4,3,2,7,6,0,0,0,2,0,0,1996,2,No
8,4,5,1,0,0,9,1,0,0,37,0,1,0,1,12781,1,400,1,4,3,0,6,5,0,0,0,0,0,0,1996,1,No
8,4,4,4,0,5,8,4,1,0,24,1,0,2,1,12782,12,400,2,4,3,1,4,3,0,0,0,1,0,0,1996,0,No
7,3,3,4,0,5,7,3,0,1,44,1,0,2,2,12783,6,400,2,4,3,0,6,5,0,0,1,3,0,0,1996,0,No
7,3,5,0,1,5,11,4,0,0,19,0,1,0,1,12784,6,400,1,4,3,0,2,2,0,0,0,2,0,0,1996,1,No
0,1,5,1,0,3,1,1,0,0,45,0,0,2,2,12785,15,400,2,4,3,1,6,5,0,0,0,3,0,0,1996,0,No
11,5,6,4,0,2,0,5,0,1,48,0,0,2,1,12786,16,400,3,4,3,3,7,6,0,0,0,0,0,0,1996,0,No
3,2,1,0,0,2,5,2,1,1,28,0,0,2,2,12787,7,400,4,4,3,2,5,4,0,0,0,0,0,0,1996,0,No
2,5,3,3,0,3,2,5,0,1,72,0,1,0,1,12788,3,400,2,4,3,0,7,8,0,0,0,1,0,0,1996,1,No
4,3,5,1,0,1,4,4,0,0,28,0,0,2,2,12789,7,400,4,4,3,2,5,4,0,0,0,3,0,0,1996,0,No
3,5,0,5,0,4,4,1,0,0,24,0,1,0,0,12790,12,400,2,4,3,0,5,3,0,0,0,3,4,1,1996,1,No
7,2,5,4,0,2,7,4,0,1,55,1,2,0,1,12791,16,400,1,4,3,2,7,6,1,0,0,3,0,0,1996,2,No
5,1,1,3,0,1,5,2,0,1,41,1,7,2,5,12792,9,400,2,4,3,0,7,5,0,0,0,0,0,0,1996,1,No
5,3,1,3,0,1,5,3,1,1,37,0,0,2,1,12793,12,400,2,4,3,3,6,5,0,0,0,0,0,2,1996,0,No
3,1,1,0,0,2,3,1,0,1,29,0,0,2,1,12794,3,400,4,4,3,3,5,4,0,0,0,2,0,0,1996,0,No
3,1,6,4,0,1,3,1,0,1,32,0,2,0,2,12795,11,400,4,4,3,3,6,4,0,0,0,0,0,0,1996,2,No
3,3,3,1,0,4,4,1,0,1,40,0,2,0,0,12796,14,400,1,4,3,0,7,5,0,0,0,0,0,0,1996,2,No
3,3,5,3,1,5,3,3,0,0,19,0,0,2,1,12797,1,400,3,4,3,2,2,2,0,0,0,3,0,0,1996,0,No
3,2,6,1,0,2,4,1,0,1,52,0,2,0,0,12798,12,400,4,4,3,0,7,6,0,0,0,0,0,0,1996,2,No
5,2,0,1,0,1,5,2,0,1,31,0,0,2,2,12799,6,400,4,4,3,2,6,4,0,0,0,0,0,0,1996,0,No
5,2,0,3,0,1,5,2,0,1,37,0,1,0,1,12800,11,400,3,4,3,2,5,5,0,0,0,3,0,0,1996,1,No
5,2,3,10,0,1,5,4,0,1,39,0,2,0,5,12801,10,400,2,4,3,2,6,5,0,0,0,0,0,0,1996,2,No
5,2,3,0,0,5,5,2,0,0,52,0,0,2,1,12802,3,500,4,4,3,3,6,6,0,0,0,0,3,0,1996,0,No
4,4,1,5,1,1,4,4,0,1,39,0,1,0,2,12803,4,400,2,4,3,1,6,5,0,0,0,3,0,0,1996,1,No
5,2,3,0,0,1,5,4,0,0,30,0,1,0,1,12804,15,400,1,4,3,0,5,4,0,0,0,2,0,0,1996,1,Yes
8,4,4,0,1,4,9,1,0,1,54,1,2,0,2,12805,7,400,3,4,3,2,7,6,0,0,0,0,0,0,1996,2,No
8,3,4,3,0,3,9,1,0,0,42,1,1,0,2,12806,2,400,3,4,3,0,6,5,0,0,0,3,0,0,1996,1,No
8,2,4,5,0,1,8,2,0,1,39,0,1,0,2,12807,13,400,1,4,3,0,7,5,0,0,0,1,0,0,1996,1,No
8,1,2,1,0,3,8,3,0,1,26,1,0,2,1,12808,1,400,4,4,3,2,6,4,0,0,0,0,0,0,1996,0,No
9,3,1,4,0,5,10,4,1,0,45,0,0,2,5,12809,10,400,3,4,3,3,5,5,0,0,0,0,0,0,1996,0,No
5,2,3,1,1,1,5,3,0,1,27,0,1,0,1,12810,11,400,1,4,3,0,6,4,0,0,0,0,0,0,1996,1,Yes
9,3,5,6,1,1,9,3,0,1,45,0,2,0,5,12811,2,400,3,4,3,0,7,5,0,0,0,2,4,1,1996,2,No
3,2,6,4,0,1,3,2,0,1,52,0,2,0,1,12812,10,400,2,4,3,0,7,6,0,0,0,1,0,0,1996,2,No
3,1,4,6,0,4,3,1,0,1,31,1,2,0,2,12813,1,400,1,4,3,2,6,4,0,0,0,0,0,0,1996,2,No
4,2,0,1,0,1,4,4,0,0,27,0,0,2,1,12814,1,400,1,4,3,1,6,4,0,0,0,1,0,0,1996,0,No
4,1,3,1,0,5,4,1,1,1,41,0,2,0,0,12815,7,400,4,4,3,1,4,5,0,0,0,0,0,0,1996,2,No
6,4,3,1,0,4,7,5,0,0,28,0,1,0,1,12816,13,400,4,4,3,3,6,4,0,0,0,0,0,0,1996,1,No
6,4,5,5,1,4,7,1,0,1,29,0,1,0,2,12817,8,400,1,4,3,2,6,4,0,0,0,1,0,0,1996,1,No
6,1,1,2,1,3,6,1,0,1,29,0,1,0,3,12818,2,400,1,4,3,1,6,4,0,0,0,3,0,0,1996,1,No
7,5,1,5,0,1,8,1,0,0,27,0,1,0,2,12819,6,400,3,4,3,2,6,4,0,0,0,3,0,0,1996,1,No
5,2,3,3,1,5,5,3,0,0,27,1,2,0,1,12820,4,400,4,4,3,0,6,4,0,0,0,3,0,0,1996,2,No
10,3,2,10,0,4,10,3,0,1,60,1,5,1,5,12821,1,400,4,4,3,1,7,7,0,0,0,3,0,0,1996,2,No
10,1,0,1,1,2,10,5,0,1,30,0,1,0,1,12822,15,400,2,4,3,0,6,4,0,0,0,0,0,0,1996,1,No
11,3,2,2,0,3,11,4,0,1,33,0,2,0,2,12823,7,400,2,4,3,2,5,4,0,0,0,0,0,0,1996,2,No
1,1,0,5,1,4,1,2,0,1,65,1,0,2,1,12824,9,400,3,4,3,2,5,7,0,0,0,0,0,0,1996,0,No
1,1,6,5,0,1,1,2,0,1,44,0,2,0,0,12825,1,400,3,4,3,1,6,5,0,0,0,0,0,0,1996,2,No
5,2,3,4,0,1,5,2,0,0,42,0,2,0,5,12826,7,400,2,4,3,1,6,5,0,0,0,1,0,0,1996,2,Yes
2,2,3,4,0,4,2,3,1,1,31,0,2,0,1,12827,11,400,3,4,3,0,5,4,0,0,0,3,0,0,1996,2,No
5,1,6,3,1,1,5,1,1,1,69,1,1,0,1,12828,11,400,2,4,3,2,7,8,0,0,0,0,0,0,1996,1,No
5,1,3,5,0,4,5,1,0,1,79,0,1,0,1,12829,2,400,2,4,3,1,7,8,0,0,0,3,0,0,1996,1,No
6,1,1,5,0,1,6,1,0,0,34,1,1,0,1,12830,10,400,3,4,3,2,6,4,0,0,0,3,0,0,1996,1,No
6,1,1,0,0,4,6,5,1,1,47,0,0,2,1,12831,5,400,3,4,3,3,6,6,0,0,0,0,0,0,1996,0,No
8,4,3,3,0,5,8,4,0,1,30,1,2,0,1,12832,16,400,4,4,3,3,5,4,0,0,0,1,2,1,1996,2,No
8,1,1,4,0,2,8,3,0,1,31,0,5,1,5,12833,8,400,2,4,3,2,5,4,0,0,0,0,0,0,1996,2,No
1,4,3,6,0,4,1,4,0,1,38,1,0,2,5,12834,14,400,2,4,3,1,7,5,0,0,0,3,0,2,1996,0,No
5,2,4,3,0,1,5,2,0,1,35,0,1,0,2,12835,1,700,4,4,3,2,6,4,0,0,0,3,0,0,1996,1,Yes
4,4,0,0,0,1,11,1,0,0,29,1,1,0,1,12836,6,400,4,4,3,3,6,4,0,0,0,3,0,0,1996,1,No
6,5,0,1,0,1,6,5,0,1,31,0,0,2,1,12837,16,400,3,4,3,2,4,4,0,0,0,1,0,0,1996,0,No
9,1,4,4,0,5,9,1,0,1,54,1,2,0,2,12838,7,400,4,4,3,0,7,6,0,0,0,0,0,0,1996,2,No
8,3,3,3,0,3,8,4,0,0,24,0,0,2,1,12839,15,400,2,4,3,2,3,3,0,0,0,3,0,0,1996,0,No
9,4,0,0,0,1,9,4,0,1,30,0,0,2,1,12840,16,400,4,4,3,1,6,4,0,0,0,3,0,0,1996,0,No
7,3,4,5,0,4,7,3,0,1,57,0,0,2,1,12841,4,400,2,4,3,3,7,7,0,0,0,2,0,0,1996,0,No
7,3,4,3,0,5,7,3,0,0,26,0,0,2,1,12842,3,400,2,4,3,1,5,4,0,0,0,1,0,0,1996,0,No
5,2,4,13,0,2,5,2,0,1,67,0,2,0,4,12843,15,400,4,4,3,0,7,8,0,0,0,0,0,0,1996,2,Yes
5,2,4,1,0,1,8,4,0,1,63,0,0,2,2,12844,1,400,2,4,3,0,7,7,0,0,0,3,0,0,1996,0,No
6,2,0,5,0,1,6,2,0,1,26,0,0,2,1,12845,11,400,2,4,3,3,6,4,0,0,0,2,0,0,1996,0,No
5,2,6,3,0,1,5,3,0,1,39,0,0,2,2,12846,6,400,3,4,3,1,5,5,0,0,0,1,0,0,1996,0,No
5,2,5,4,0,2,5,2,0,1,35,1,1,0,1,12847,14,400,4,4,3,1,6,4,0,0,0,2,0,0,1996,1,No
2,1,1,1,0,2,2,2,1,1,32,0,0,2,0,12848,10,400,3,4,3,3,5,4,0,0,0,3,0,0,1996,0,No
5,2,5,0,1,1,5,3,0,1,38,0,2,0,1,12849,5,400,2,4,3,2,3,5,0,0,0,0,0,0,1996,2,Yes
11,2,4,5,0,5,11,2,1,0,33,0,0,2,1,12850,5,400,4,4,3,2,5,4,0,0,0,2,0,0,1996,0,No
10,5,2,5,0,2,10,5,0,1,56,1,1,0,2,12851,1,400,1,2,1,2,7,7,0,0,0,0,0,0,1996,1,No
11,1,4,0,0,1,11,1,0,0,32,1,2,0,1,12852,4,400,3,4,3,0,5,4,0,0,0,0,0,0,1996,2,No
10,4,2,5,0,3,10,4,1,0,47,1,2,0,0,12853,11,500,1,4,3,1,7,6,0,0,0,3,3,1,1996,2,No
10,4,2,3,0,3,10,4,0,1,37,0,0,2,1,12854,12,400,2,4,3,1,6,5,0,0,0,0,0,0,1996,0,No
10,1,5,5,1,2,10,2,0,1,46,1,1,0,1,12855,9,400,4,4,3,1,7,6,0,0,0,0,0,0,1996,1,No
10,1,3,3,0,4,10,1,0,1,55,0,2,0,1,12856,6,400,2,4,3,0,7,6,0,0,0,0,0,0,1996,2,No
9,2,4,1,0,1,9,4,0,0,33,1,2,0,2,12857,5,400,3,4,3,1,4,4,0,0,0,0,0,0,1996,2,No
9,2,4,12,0,1,9,4,0,1,46,1,2,0,2,12858,4,400,3,4,3,2,7,6,0,0,0,0,0,0,1996,2,No
8,4,2,5,0,3,8,5,1,1,79,0,2,0,1,12859,12,400,2,4,3,1,7,8,0,0,0,2,0,0,1996,2,No
7,4,1,1,0,4,9,1,0,1,34,0,2,0,1,12860,6,400,4,4,3,1,3,4,0,0,0,0,0,0,1996,2,No
6,4,2,4,0,2,6,4,0,1,42,0,0,2,2,12861,6,400,4,4,3,1,3,5,0,0,0,0,0,0,1996,0,No
5,5,2,0,0,4,6,2,1,1,34,1,1,0,1,12862,10,400,4,4,3,2,4,4,0,0,0,1,0,0,1996,1,No
5,4,6,0,0,4,6,5,1,0,26,0,1,0,1,12863,5,400,2,4,3,2,4,4,0,0,0,1,0,0,1996,1,No
5,4,5,0,0,4,5,5,0,0,33,0,1,0,2,12864,3,400,1,4,3,2,6,4,0,0,0,0,0,0,1996,1,No
5,2,5,5,0,4,7,4,0,0,31,0,1,0,1,12865,7,400,1,4,3,1,5,4,0,0,0,0,0,0,1996,1,Yes
5,2,5,1,0,3,5,4,1,0,42,1,2,0,1,12866,1,700,4,4,3,3,6,5,0,0,0,3,0,0,1996,2,No
4,5,0,0,0,4,5,1,0,0,32,1,2,0,1,12867,2,400,3,4,3,1,6,4,0,0,0,3,0,0,1996,2,No
5,2,5,3,0,1,5,2,0,0,30,1,2,0,1,12868,10,400,2,4,3,1,6,4,0,0,0,3,0,0,1996,2,No
4,3,5,1,0,5,5,2,0,0,33,0,1,0,1,12869,3,400,4,4,3,1,5,4,0,0,0,0,0,0,1996,1,No
4,2,3,4,0,4,4,3,0,1,33,1,2,0,1,12870,10,400,1,4,3,2,6,4,0,0,0,0,0,0,1996,2,No
3,4,2,5,0,2,4,4,0,1,42,1,0,2,2,12871,9,400,4,4,3,2,6,5,0,0,0,3,0,0,1996,0,No
2,2,2,1,0,3,2,4,0,1,76,0,1,0,2,12872,3,400,3,4,3,2,7,8,0,0,0,2,0,0,1996,1,No
11,4,5,0,1,2,11,4,0,0,0,1,2,0,5,12873,10,400,1,4,3,3,0,0,0,0,0,0,0,0,1996,2,No
0,5,5,3,0,1,1,2,0,1,74,1,2,0,1,12874,1,400,1,4,3,1,7,8,0,0,0,3,4,1,1996,2,No
4,2,1,11,0,2,4,2,0,1,38,1,1,0,3,12875,6,400,4,4,3,1,7,5,0,0,0,0,0,2,1996,1,No
11,1,1,4,0,1,11,1,1,0,27,0,0,2,1,12876,4,400,1,4,3,2,5,4,0,0,0,2,0,0,1996,0,No
11,1,6,5,0,1,11,1,0,1,52,1,1,0,1,12877,6,400,2,4,3,2,5,6,0,0,0,3,0,0,1996,1,No
11,1,1,0,0,1,11,1,0,1,41,0,1,0,1,12878,11,400,1,4,3,2,6,5,0,0,0,0,0,0,1996,1,No
8,5,6,4,0,1,9,1,0,1,51,1,2,0,2,12879,15,400,2,4,3,0,7,6,0,0,0,3,0,0,1996,2,No
8,3,1,4,0,1,8,3,1,1,53,0,0,2,2,12880,11,400,2,4,3,2,7,6,0,0,0,3,0,0,1996,0,No
8,3,5,5,0,5,8,3,0,1,64,0,0,2,2,12881,1,400,1,4,3,2,7,7,0,0,0,0,0,0,1996,0,No
7,3,2,1,0,3,7,3,0,1,29,1,2,0,1,12882,15,400,3,4,3,2,6,4,0,0,0,0,0,0,1996,2,No
5,4,2,0,0,3,5,5,0,1,37,0,0,2,1,12883,13,400,4,4,3,0,6,5,0,0,0,3,0,0,1996,0,No
5,4,4,2,0,5,5,4,0,1,49,1,2,0,3,12884,8,400,3,4,3,2,6,6,0,0,0,0,0,0,1996,2,No
5,3,6,11,0,5,5,4,0,1,34,0,1,0,2,12885,2,400,2,4,3,2,5,4,0,0,0,2,0,0,1996,1,No
4,2,2,3,0,4,11,2,0,0,34,1,1,0,2,12886,11,400,1,4,3,3,5,4,0,0,0,3,0,0,1996,1,No
3,1,6,0,0,2,3,1,1,1,40,1,2,0,1,12887,12,400,3,4,3,2,5,5,0,0,0,0,0,0,1996,2,No
2,4,0,3,0,3,3,1,0,1,28,0,1,0,1,12888,14,400,2,4,3,2,5,4,0,0,0,0,0,0,1996,1,No
2,4,0,3,0,2,3,1,0,0,23,0,1,0,1,12889,10,400,4,4,3,2,5,3,0,0,0,3,0,0,1996,1,No
5,2,6,3,1,1,5,2,0,0,36,1,1,0,1,12890,12,400,1,4,3,2,6,5,0,0,0,0,0,0,1996,1,No
10,5,2,5,1,4,11,5,0,0,29,0,1,0,2,12891,5,400,1,4,3,1,5,4,0,0,0,3,0,0,1996,1,No
10,5,1,5,0,1,10,5,0,0,19,1,2,0,0,12892,13,400,1,4,3,2,1,2,0,0,0,3,0,0,1996,2,No
10,4,6,4,0,2,10,5,0,1,42,0,1,0,5,12893,9,400,1,4,3,2,6,5,0,0,0,3,0,0,1996,1,No
